"","full_address","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","sold_date","sold_year","n1_total","total_credit_amt","taxable_income_amt","mortgageint_amt","p_mortgageint_nr","inctax_amt","p_unemploy_nr","agi_amt","num_dependents","p_re_taxes_nr","agi_bucket"
"4402","33 Whittier Rd, Jamestown, RI, 02835","for_sale",2300000,4,4,0.27,"33 Whittier Rd","Jamestown","Rhode Island","02835",4086,2013-06-26,"2013",3040,0.839144736842105,100.100986842105,3.78355263157895,0.358552631578947,22.6128289473684,0.0625,132.664144736842,0.407894736842105,0.457236842105263,3.09210526315789
"4403","33 Wilk Rd, Edison, NJ, 08837","for_sale",568000,4,3,0.34,"33 Wilk Rd","Edison","New Jersey","08837",1506,2013-04-18,"2013",8070,0.390582403965304,59.5437422552664,2.34993804213135,0.275092936802974,12.0899628252788,0.0793060718711276,82.6909541511772,0.598513011152416,0.33457249070632,2.88599752168525
"4404","33-04 93 St Unit 3X, Jackson Heights, NY, 11372","for_sale",228000,1,1,NA,"33-04 93 St Unit 3X","Jackson Heights","New York","11372",700,2012-04-09,"2012",35000,0.222657142857143,22.3115428571429,0.8818,0.126,3.48902857142857,0.0722857142857143,37.8212,0.602571428571429,0.136571428571429,1.94
"4405","33-26 92nd St Unit 4V, Jackson Heights, NY, 11372","for_sale",372000,2,2,NA,"33-26 92nd St Unit 4V","Jackson Heights","New York","11372",950,2010-06-22,"2010",33926,0.252166479985852,21.8345811472027,1.05535577433237,0.137652537876555,3.33472852679361,0.0916995814419619,36.9882980604846,0.553764074750928,0.147851205565053,1.92389317927253
"4406","33-43 88th St, Jackson Heights, NY, 11372","for_sale",1249000,3,3,0.05,"33-43 88th St","Jackson Heights","New York","11372",1320,2014-05-13,"2014",35270,0.219903600793876,25.5907286645875,0.808335696058974,0.125035440884604,4.15296285795293,0.0428125886022115,41.8275021264531,0.611284377658066,0.134391834420187,2.03487383045081
"4407","330 3rd Ave Apt 15G, New York City, NY, 10010","for_sale",895000,1,1,NA,"330 3rd Ave Apt 15G","New York City","New York","10010",920,2012-09-11,"2012",17210,1.04294015107496,172.699941894248,2.77855897733876,0.217896571760604,43.4587449157467,0.0610110400929692,211.518651946543,0.192330040674027,0.246368390470657,3.57640906449739
"4408","330 3rd Ave Apt 7H, New York City, NY, 10010","for_sale",6e+05,1,1,NA,"330 3rd Ave Apt 7H","New York City","New York","10010",NA,2013-09-11,"2013",17270,1.05008685581934,161.595599305153,2.46508396062536,0.213665315576144,44.6789229878402,0.0492182976259409,198.265083960625,0.195136074116966,0.24203821656051,3.61841343370006
"4409","330 Butler Rd, Plattsburgh, NY, 12901","for_sale",159900,3,2,1.3,"330 Butler Rd","Plattsburgh","New York","12901",1890,2011-12-28,"2011",14295,0.27890870933893,31.3007345225603,1.26463798530955,0.197551591465547,5.21371108779293,0.115285071703393,47.5977614550542,0.466176984959776,0.232598810772998,2.16928996152501
"4410","330 Clifton Ave, Staten Island, NY, 10305","for_sale",698000,3,3,0.11,"330 Clifton Ave","Staten Island","New York","10305",912,2011-03-28,"2011",18471,0.348979481349142,36.5158897731579,3.32126035406854,0.295598505765795,6.17167451681013,0.10253911537004,57.5711656109577,0.648475989388772,0.332683666287694,2.52352336094418
"4411","330 E 38th St Apt 26E, New York, NY, 10016","for_sale",1945000,2,2,NA,"330 E 38th St Apt 26E","New York","New York","10016",1171,2012-09-10,"2012",31020,1.14890393294649,158.263120567376,2.97440361057382,0.211154094132818,38.9705351386202,0.0544809800128949,202.729658284977,0.17504835589942,0.249516441005803,3.46163765312701
"4412","330 E 38th St Apt 43D, New York, NY, 10016","for_sale",2550000,2,2,NA,"330 E 38th St Apt 43D","New York","New York","10016",1372,2010-02-04,"2010",31109,0.887203060207657,136.824616670417,3.66842392876659,0.223183001703687,34.6954579060722,0.0699797486257996,181.482014851008,0.164036131023177,0.2579639332669,3.35468835385258
"4413","330 E 49th St Apt 14E, Manhattan, NY, 10017","for_sale",1150000,1,1,NA,"330 E 49th St Apt 14E","Manhattan","New York","10017",855,2014-12-22,"2014",12060,4.29983416252073,306.537230514096,3.1547263681592,0.250414593698176,85.9625207296849,0.0281923714759536,379.394361525705,0.239635157545605,0.311774461028192,3.90132669983416
"4414","330 E 79th St Apt 3F, New York, NY, 10075","for_sale",622500,1,1,NA,"330 E 79th St Apt 3F","New York","New York","10075",NA,2014-12-22,"2014",14320,2.52597765363128,390.50998603352,4.06082402234637,0.331703910614525,119.332960893855,0.0286312849162011,484.096787709497,0.28840782122905,0.370111731843575,3.83170391061453
"4415","330 Highland Ave, City of Orange Township, NJ, 07050","for_sale",470000,4,4,0.25,"330 Highland Ave","City of Orange Township","New Jersey","07050",NA,2013-07-12,"2013",14160,0.327118644067797,16.9581214689266,0.716878531073446,0.0988700564971751,2.22139830508475,0.0995762711864407,32.7828389830508,0.779661016949153,0.115112994350282,1.78742937853107
"4416","330 Pearl St Apt 5A, New York City, NY, 10038","for_sale",1475000,1,1,0.07,"330 Pearl St Apt 5A","New York City","New York","10038",920,2010-04-05,"2010",10959,0.61100465370928,65.4894607172187,2.38653161784834,0.167989780089424,15.24883657268,0.0817592846062597,86.907382060407,0.321014691121453,0.170727256136509,2.67451409800164
"4417","330 Third Ave Unit 19D, New York, NY, 10010","for_sale",7e+05,1,1,NA,"330 Third Ave Unit 19D","New York","New York","10010",NA,2011-07-13,"2011",17488,1.02001372369625,148.744053064959,3.01521043000915,0.217291857273559,38.0595265324794,0.0602698993595608,185.031564501372,0.1875,0.243309698078683,3.48970722781336
"4418","330 Third Ave Unit 4F, New York, NY, 10010","for_sale",6e+05,1,1,NA,"330 Third Ave Unit 4F","New York","New York","10010",NA,2011-03-28,"2011",17488,1.02001372369625,148.744053064959,3.01521043000915,0.217291857273559,38.0595265324794,0.0602698993595608,185.031564501372,0.1875,0.243309698078683,3.48970722781336
"4419","330 W 145th St Apt 309, New York City, NY, 10039","for_sale",650000,2,1,0.45,"330 W 145th St Apt 309","New York City","New York","10039",NA,2012-01-03,"2012",13100,0.247709923664122,19.4847328244275,0.748396946564886,0.0885496183206107,3.02786259541985,0.106106870229008,34.343893129771,0.716030534351145,0.0801526717557252,1.80534351145038
"4420","330 W 145th St Apt 606, New York, NY, 10039","for_sale",595000,2,1,NA,"330 W 145th St Apt 606","New York","New York","10039",817,2012-04-18,"2012",13100,0.247709923664122,19.4847328244275,0.748396946564886,0.0885496183206107,3.02786259541985,0.106106870229008,34.343893129771,0.716030534351145,0.0801526717557252,1.80534351145038
"4421","3301 Bayland Dr, Ocean City, NJ, 08226","for_sale",2199000,5,5,0.1,"3301 Bayland Dr","Ocean City","New Jersey","08226",NA,2011-07-15,"2011",6337,0.237178475619378,45.6217453053495,3.51364999210983,0.278207353637368,8.60801641155121,0.129556588290989,66.673504813003,0.385829256746094,0.379043711535427,2.56146441533849
"4422","3302 Shore Pkwy, Brooklyn, NY, 11235","for_sale",550000,3,2,0.03,"3302 Shore Pkwy","Brooklyn","New York","11235",1216,2011-03-07,"2011",36400,0.254395604395604,34.0395054945055,1.76291208791209,0.173653846153846,6.24777472527473,0.0867857142857143,52.3056593406593,0.543846153846154,0.199038461538462,2.20288461538462
"4423","3303 Faulkland Rd, Wilmington, DE, 19808","for_sale",329900,4,2,0.28,"3303 Faulkland Rd","Wilmington","Delaware","19808",1625,2012-07-23,"2012",19730,0.358540293968576,44.0668018246325,2.99138367967562,0.335529650278763,7.3863152559554,0.0679168778509883,63.1785605676635,0.558540293968576,0.364926507856057,2.66548403446528
"4424","3305 Villa at the Woods, Peekskill, NY, 10566","for_sale",274900,2,1,39,"3305 Villa at the Woods","Peekskill","New York","10566",850,2013-02-20,"2013",12120,0.262376237623762,34.1922442244224,2.22912541254125,0.254125412541254,5.83473597359736,0.0717821782178218,53.1649339933993,0.595709570957096,0.287953795379538,2.37706270627063
"4425","3308 Dolphin Ave Unit 3308, Northfield, NJ, 08225","for_sale",145000,2,2,NA,"3308 Dolphin Ave Unit 3308","Northfield","New Jersey","08225",1130,2014-11-10,"2014",4370,0.351487414187643,45.3118993135011,2.63203661327231,0.363844393592677,8.10755148741419,0.109839816933638,66.5384439359268,0.585812356979405,0.446224256292906,2.66361556064073
"4426","3309 Silverside Rd, Wilmington, DE, 19810","for_sale",410000,5,3,0.27,"3309 Silverside Rd","Wilmington","Delaware","19810",2275,2014-02-04,"2014",12720,0.339465408805031,61.9794811320755,3.10149371069182,0.352987421383648,11.3987421383648,0.0361635220125786,83.7577044025157,0.514937106918239,0.409591194968553,3.07625786163522
"4427","331 Iven Ave, Wayne, PA, 19087","for_sale",1549000,4,5,0.23,"331 Iven Ave","Wayne","Pennsylvania","19087",5057,2014-12-31,"2014",15680,1.08029336734694,166.160650510204,4.87468112244898,0.396683673469388,43.0156887755102,0.0350765306122449,198.942028061224,0.588010204081633,0.50765306122449,3.57015306122449
"4428","3311 Concord Dr, Cinnaminson, NJ, 08077","for_sale",394900,4,3,0.26,"3311 Concord Dr","Cinnaminson","New Jersey","08077",2234,2010-06-10,"2010",9232,0.527621317157712,49.3765164644714,4.09012131715771,0.436091854419411,8.64503899480069,0.132582322357019,72.5317374350087,0.595970537261698,0.539969670710572,2.88778162911612
"4429","332 Cavan Ln Unit 332, Glastonbury, CT, 06033","for_sale",354000,3,3,NA,"332 Cavan Ln Unit 332","Glastonbury","Connecticut","06033",1723,2012-07-03,"2012",14240,0.419873595505618,88.9237359550562,4.14901685393258,0.442415730337079,20.0933988764045,0.0716292134831461,117.216221910112,0.631320224719101,0.554073033707865,3.31601123595506
"4430","332 Deer Track Ln, Valley Cottage, NY, 10989","for_sale",689000,5,3,0.5,"332 Deer Track Ln","Valley Cottage","New York","10989",2350,2011-03-02,"2011",4866,0.350595972050966,56.0152075626798,4.55733662145499,0.412248253185368,10.6755034936293,0.0846691533086724,82.2692149609536,0.541307028360049,0.515413070283601,3.09062885326757
"4431","332 Route 340, Sparkill, NY, 10976","for_sale",429000,3,2,0.24,"332 Route 340","Sparkill","New York","10976",1295,2012-08-31,"2012",810,0.287654320987654,43.7518518518519,3.15061728395062,0.283950617283951,8.46172839506173,0.0617283950617284,66.4012345679012,0.555555555555556,0.358024691358025,2.55555555555556
"4432","332 Snyder Ave, Philadelphia, PA, 19148","for_sale",349000,3,2,0.02,"332 Snyder Ave","Philadelphia","Pennsylvania","19148",1284,2014-03-28,"2014",23360,0.246703767123288,27.0154965753425,1.20415239726027,0.190924657534247,3.98818493150685,0.0757705479452055,43.1219178082192,0.58861301369863,0.205907534246575,2.07191780821918
"4433","332 Timberlake Dr, Ewing, NJ, 08618","for_sale",225000,2,2,NA,"332 Timberlake Dr","Ewing","New Jersey","08618",1446,2013-04-08,"2013",15070,0.307033842070338,25.0232249502323,1.34751161247512,0.207697412076974,3.66025215660252,0.102853351028534,41.5810218978102,0.703384207033842,0.242203052422031,2.08626410086264
"4434","3321 Bruckner Blvd Apt 6G, Bronx, NY, 10461","for_sale",119000,NA,1,NA,"3321 Bruckner Blvd Apt 6G","Bronx","New York","10461",550,2012-02-13,"2012",22900,0.3217903930131,28.7529694323144,1.30471615720524,0.13056768558952,4.3535807860262,0.0938864628820961,46.3078165938865,0.631877729257642,0.149344978165939,2.2646288209607
"4435","3326 Almond St, Philadelphia, PA, 19134","for_sale",219900,3,1,0.02,"3326 Almond St","Philadelphia","Pennsylvania","19134",1032,2013-10-10,"2013",21240,0.23728813559322,12.830461393597,0.420480225988701,0.0814500941619586,1.58069679849341,0.108757062146893,26.9512711864407,0.943032015065913,0.0894538606403013,1.58521657250471
"4436","3327 Lester Rd, Philadelphia, PA, 19154","for_sale",290000,3,1,0.04,"3327 Lester Rd","Philadelphia","Pennsylvania","19154",1360,2011-10-31,"2011",16387,0.41624458412156,31.859034600598,2.458656251907,0.329468481113077,4.5218770976994,0.136632702752182,49.8850308171111,0.60303899432477,0.356380057362543,2.41325440898273
"4437","333 Commonwealth Ave Apt 4, Boston, MA, 02115","for_sale",1850000,2,2,NA,"333 Commonwealth Ave Apt 4","Boston","Massachusetts","02115",1552,2010-06-29,"2010",7510,0.830492676431425,78.1612516644474,1.98482023968043,0.122503328894807,16.7066577896138,0.0643142609853529,96.7757656458056,0.179094540612517,0.14647137150466,2.43288948069241
"4438","333 E 109th St Apt 7D, New York, NY, 10029","for_sale",795000,2,1,NA,"333 E 109th St Apt 7D","New York","New York","10029",820,2011-08-05,"2011",33534,0.336673227172422,28.8647044790362,0.478618715333691,0.0429713126975607,5.66484761734359,0.100017892288424,44.6962485835272,0.684678237013181,0.0472654619192461,1.83446651160017
"4439","333 E 14th St Apt 16N, New York City, NY, 10003","for_sale",599000,NA,1,NA,"333 E 14th St Apt 16N","New York City","New York","10003",NA,2011-10-17,"2011",30025,1.09765195670275,147.091323896753,3.35194004995837,0.234904246461282,39.1671606994172,0.0621482098251457,185.716369691923,0.16143213988343,0.258551207327227,3.35000832639467
"4440","333 E 14th St Apt 17G, New York City, NY, 10003","for_sale",610000,NA,1,NA,"333 E 14th St Apt 17G","New York City","New York","10003",500,2010-10-15,"2010",29535,0.855053326561706,144.024818012528,3.68975791433892,0.243947858472998,38.3593702386998,0.0813272388691383,182.328356187574,0.154630099881497,0.266937531742001,3.28007448789572
"4441","333 E 34th St Apt 3H, New York, NY, 10016","for_sale",865000,1,1,NA,"333 E 34th St Apt 3H","New York","New York","10016",715,2013-12-13,"2013",30970,1.35640942847917,164.213529221828,2.68598643848886,0.210526315789474,55.0575718437197,0.0439134646432031,281.888182111721,0.172747820471424,0.248304811107523,3.5343881175331
"4442","333 E 34th St Apt 5N, New York, NY, 10016","for_sale",889000,1,1,NA,"333 E 34th St Apt 5N","New York","New York","10016",725,2014-04-11,"2014",32020,2.0212367270456,187.39341036852,2.47816989381636,0.202685821361649,49.3162398500937,0.0299812617114304,231.082167395378,0.167395377888819,0.240474703310431,3.62554653341661
"4443","333 E 34th St Apt 9O, New York City, NY, 10016","for_sale",779000,1,1,NA,"333 E 34th St Apt 9O","New York City","New York","10016",620,2014-07-01,"2014",32020,2.0212367270456,187.39341036852,2.47816989381636,0.202685821361649,49.3162398500937,0.0299812617114304,231.082167395378,0.167395377888819,0.240474703310431,3.62554653341661
"4444","333 E 34th St Apt 9O, New York, NY, 10016","for_sale",779000,1,1,NA,"333 E 34th St Apt 9O","New York","New York","10016",620,2014-07-01,"2014",32020,2.0212367270456,187.39341036852,2.47816989381636,0.202685821361649,49.3162398500937,0.0299812617114304,231.082167395378,0.167395377888819,0.240474703310431,3.62554653341661
"4445","333 E 53rd St Apt 8L, New York, NY, 10022","for_sale",1200000,2,2,NA,"333 E 53rd St Apt 8L","New York","New York","10022",NA,2010-02-17,"2010",20188,4.44333267287498,353.464384783039,5.62883891420646,0.361501882306321,97.2650089161878,0.0613235585496334,474.705419060828,0.222112145829205,0.408311868436695,3.71819893005746
"4446","333 E 55th St Apt 8J, New York, NY, 10022","for_sale",575000,1,1,NA,"333 E 55th St Apt 8J","New York","New York","10022",NA,2014-04-14,"2014",20130,7.51857923497268,432.876999503229,4.22930948832588,0.354197714853453,116.12131147541,0.0263288623944362,612.274615002484,0.229508196721311,0.406358668653751,4.0481867858917
"4447","333 E 79th St Apt 15W, New York City, NY, 10075","for_sale",749000,1,1,NA,"333 E 79th St Apt 15W","New York City","New York","10075",NA,2010-09-09,"2010",13673,1.11753090031449,234.483215095444,5.44628099173554,0.33869670152856,64.5200760623126,0.074453302128282,304.217216411907,0.283697798581145,0.375265121041469,3.55876545015724
"4448","333 E 91st St Apt 7B, New York City, NY, 10128","for_sale",1388000,2,2,NA,"333 E 91st St Apt 7B","New York City","New York","10128",1217,2012-08-15,"2012",32670,1.51864095500459,251.774502601775,3.88824609733701,0.253443526170799,65.294092439547,0.0572390572390572,323.581665136211,0.325068870523416,0.285583103764922,3.48209366391185
"4449","333 N 9th St, Camden, NJ, 08102","for_sale",210000,3,2,0.02,"333 N 9th St","Camden","New Jersey","08102",1244,2011-09-15,"2011",3579.0001,0.188041402960564,16.6362107953001,0.180497424406331,0.0265438103787703,2.23833469577159,0.129924640125045,29.3271855734231,0.763900537471346,0.0312937403941397,1.65716692771258
"4450","333 Rector Pl Apt 1012, Manhattan, NY, 10280","for_sale",945000,1,1,NA,"333 Rector Pl Apt 1012","Manhattan","New York","10280",768,2012-07-30,"2012",4040,0.965841584158416,148.320049504951,3.09381188118812,0.21039603960396,38.0136138613861,0.0668316831683168,184.651485148515,0.398514851485149,0.26980198019802,4.01980198019802
"4451","333 Rector Pl Apt 1201, New York City, NY, 10280","for_sale",939000,1,1,NA,"333 Rector Pl Apt 1201","New York City","New York","10280",756,2012-05-14,"2012",4040,0.965841584158416,148.320049504951,3.09381188118812,0.21039603960396,38.0136138613861,0.0668316831683168,184.651485148515,0.398514851485149,0.26980198019802,4.01980198019802
"4452","333 Rector Pl Apt 203, New York City, NY, 10280","for_sale",839000,1,1,NA,"333 Rector Pl Apt 203","New York City","New York","10280",777,2013-12-30,"2013",4160,0.695913461538462,153.058173076923,3.021875,0.211538461538462,40.2997596153846,0.0576923076923077,188.058173076923,0.387019230769231,0.266826923076923,4.09375
"4453","333 Rector Pl Apt 310, New York City, NY, 10280","for_sale",1590000,2,2,NA,"333 Rector Pl Apt 310","New York City","New York","10280",1296,2011-05-20,"2011",3954,0.724582701062215,136.309307030855,3.40844714213455,0.214972180070814,35.4989883662114,0.0667678300455235,172.429944360142,0.366211431461811,0.26783004552352,3.95068285280728
"4454","333 Rector Pl Apt 504, New York City, NY, 10280","for_sale",3250000,5,4,0.66,"333 Rector Pl Apt 504","New York City","New York","10280",2650,2011-07-01,"2011",3954,0.724582701062215,136.309307030855,3.40844714213455,0.214972180070814,35.4989883662114,0.0667678300455235,172.429944360142,0.366211431461811,0.26783004552352,3.95068285280728
"4455","333 Rector Pl Apt 506, Manhattan, NY, 10280","for_sale",2995000,3,3,NA,"333 Rector Pl Apt 506","Manhattan","New York","10280",2356,2011-08-09,"2011",3954,0.724582701062215,136.309307030855,3.40844714213455,0.214972180070814,35.4989883662114,0.0667678300455235,172.429944360142,0.366211431461811,0.26783004552352,3.95068285280728
"4456","333 Rector Pl Apt 707, New York City, NY, 10280","for_sale",650000,NA,1,NA,"333 Rector Pl Apt 707","New York City","New York","10280",622,2011-05-13,"2011",3954,0.724582701062215,136.309307030855,3.40844714213455,0.214972180070814,35.4989883662114,0.0667678300455235,172.429944360142,0.366211431461811,0.26783004552352,3.95068285280728
"4457","333 Rector Pl Apt 812, Manhattan, NY, 10280","for_sale",960000,1,1,NA,"333 Rector Pl Apt 812","Manhattan","New York","10280",812,2011-08-29,"2011",3954,0.724582701062215,136.309307030855,3.40844714213455,0.214972180070814,35.4989883662114,0.0667678300455235,172.429944360142,0.366211431461811,0.26783004552352,3.95068285280728
"4458","333 Rutledge Ave, East Orange, NJ, 07017","for_sale",4e+05,4,3,0.08,"333 Rutledge Ave","East Orange","New Jersey","07017",NA,2014-07-01,"2014",16480,0.309587378640777,19.1575849514563,0.873422330097087,0.123179611650485,2.57584951456311,0.0685679611650485,35.4498786407767,0.746359223300971,0.145631067961165,1.89016990291262
"4459","333 W 21st St Apt 2RW, New York City, NY, 10011","for_sale",450000,NA,1,NA,"333 W 21st St Apt 2RW","New York City","New York","10011",NA,2014-06-27,"2014",30270,1.13696729435084,216.426065411298,3.62494218698381,0.271225635943178,61.3121242153948,0.0389824909150975,262.961645193261,0.182028410967955,0.301949124545755,3.77700693756194
"4460","333 W Clay Ave, Roselle Park, NJ, 07204","for_sale",399999,4,2,0.12,"333 W Clay Ave","Roselle Park","New Jersey","07204",NA,2010-04-05,"2010",6659,0.43850427992191,35.4105721579817,2.97161735996396,0.301546778795615,5.44165790659258,0.162486874906142,55.2401261450668,0.600390449016369,0.371827601742003,2.53491515242529
"4461","3330 Almond St, Philadelphia, PA, 19134","for_sale",275000,3,1,0.02,"3330 Almond St","Philadelphia","Pennsylvania","19134",1032,2013-05-08,"2013",21240,0.23728813559322,12.830461393597,0.420480225988701,0.0814500941619586,1.58069679849341,0.108757062146893,26.9512711864407,0.943032015065913,0.0894538606403013,1.58521657250471
"4462","3333 Henry Hudson Pkwy Apt 8S, Bronx, NY, 10463","for_sale",849000,3,3,NA,"3333 Henry Hudson Pkwy Apt 8S","Bronx","New York","10463",1688,2012-02-29,"2012",32570,0.310561866748542,39.8032545287074,1.25805956401597,0.175928768805649,7.27807798587657,0.0890389929382868,58.7689591648757,0.594105004605465,0.184525637089346,2.37058642922935
"4463","334 Pine St, Elizabeth City, NJ, 07206","for_sale",399000,4,3,0.06,"334 Pine St","Elizabeth City","New Jersey","07206",2200,2012-05-11,"2012",12450,0.297269076305221,12.3852208835341,0.487309236947791,0.0650602409638554,1.42168674698795,0.16144578313253,27.1169477911647,0.890763052208835,0.0714859437751004,1.59277108433735
"4464","334 Pinebrook Rd, Manalapan, NJ, 07726","for_sale",649000,4,3,0.46,"334 Pinebrook Rd","Manalapan","New Jersey","07726",2698,2012-03-21,"2012",22010,0.384643343934575,69.2566106315311,5.01617446615175,0.434802362562472,14.5883689232167,0.119491140390731,97.1060427078601,0.680145388459791,0.511131303952749,3.10086324398001
"4465","3341 Decatur St, Philadelphia, PA, 19136","for_sale",249999,3,2,0.05,"3341 Decatur St","Philadelphia","Pennsylvania","19136",1056,2013-01-15,"2013",15290,0.351994767822106,26.070372792675,1.33937213865271,0.227599738391105,3.61026814911707,0.104643557880968,42.4805755395683,0.649444081098757,0.246566383257031,2.15827338129496
"4466","3342 N Hancock St, Philadelphia, PA, 19140","for_sale",1e+05,3,1,0.02,"3342 N Hancock St","Philadelphia","Pennsylvania","19140",1388,2014-03-28,"2014",19800,0.241616161616162,10.0645454545455,0.140252525252525,0.0368686868686869,1.12818181818182,0.0848484848484849,23.7317171717172,0.960606060606061,0.0464646464646465,1.46767676767677
"4467","3343 Conrad St Apt 401, Philadelphia, PA, 19129","for_sale",319000,2,2,NA,"3343 Conrad St Apt 401","Philadelphia","Pennsylvania","19129",1232,2010-05-17,"2010",4814,0.36622351474865,41.9362276692979,2.56481096800997,0.283963439966764,7.65538014125467,0.107395118404653,59.7378479434981,0.389488990444537,0.318653926049024,2.48587453261321
"4468","3343 Whitney Ave, Hamden, CT, 06518","for_sale",450000,3,2,0.78,"3343 Whitney Ave","Hamden","Connecticut","06518",1284,2012-06-15,"2012",7500,0.312933333333333,53.2196,3.08973333333333,0.38,9.71173333333333,0.0853333333333333,75.2609333333333,0.433333333333333,0.464,2.95333333333333
"4469","3349 Englewood St, Philadelphia, PA, 19149","for_sale",259900,3,2,0.03,"3349 Englewood St","Philadelphia","Pennsylvania","19149",1600,2010-01-04,"2010",25317,0.410356681281352,17.9621993127148,1.16447446774894,0.187383975194533,2.15902358099301,0.137891539281905,32.8963542283841,0.709839238456373,0.197851246198207,1.82971916103804
"4470","335 Brown Trl, Hopatcong, NJ, 07843","for_sale",279900,3,1,0.18,"335 Brown Trl","Hopatcong","New Jersey","07843",NA,2013-02-06,"2013",5930,0.357504215851602,43.6949409780776,3.11956155143339,0.397976391231029,7.38887015177066,0.107925801011804,64.3121416526138,0.521079258010118,0.451939291736931,2.73524451939292
"4471","335 Bullard Ave, Paramus, NJ, 07652","for_sale",1375000,5,3,0.25,"335 Bullard Ave","Paramus","New Jersey","07652",NA,2012-09-20,"2012",12610,0.410705789056305,72.7961141950833,4.37279936558287,0.357652656621729,15.2076923076923,0.0896114195083267,100.868913560666,0.623314829500397,0.490880253766852,3.07137192704203
"4472","335 Hoe Ave, Scotch Plains, NJ, 07076","for_sale",445000,4,2,0.12,"335 Hoe Ave","Scotch Plains","New Jersey","07076",1388,2011-10-24,"2011",11672,0.496058944482522,85.715644276902,5.38262508567512,0.422378341329678,19.7829849211789,0.103666895133653,117.211446196025,0.692683344756683,0.535383824537354,3.28392734749829
"4473","335 Holmes Rd, Holmes, PA, 19043","for_sale",247000,3,2,0.07,"335 Holmes Rd","Holmes","Pennsylvania","19043",1792,2010-04-19,"2010",1412.0001,0.444051030874573,30.3902245474345,2.61331433333468,0.36331449268311,4.24008475636793,0.144475981269406,48.2322912725006,0.575070851623877,0.410764914251777,2.36402292039498
"4474","3354 Edgemont St, Philadelphia, PA, 19134","for_sale",280000,3,1,0.03,"3354 Edgemont St","Philadelphia","Pennsylvania","19134",1658,2010-02-16,"2010",23338,0.261162057588482,12.4854314851315,0.503727830148256,0.0859542420087411,1.49507241408861,0.154469110463622,25.6654383409032,0.780401066929471,0.0924243765532608,1.54709058188362
"4475","336 Central Park W Apt 6D, New York, NY, 10025","for_sale",840000,1,1,NA,"336 Central Park W Apt 6D","New York","New York","10025",NA,2014-11-13,"2014",46810,0.7684682760094,116.687417218543,2.43593249305704,0.205298013245033,30.2449262977996,0.0457167271950438,146.934736167486,0.379833368938261,0.229651783806879,3.10168767357402
"4476","336 E 1st Ave, Malvern, PA, 19355","for_sale",449900,3,3,0.12,"336 E 1st Ave","Malvern","Pennsylvania","19355",1472,2011-09-08,"2011",12216,0.666175507531107,109.459970530452,5.84839554682384,0.408153241650295,26.6638015717092,0.0738375900458415,141.260232481991,0.665929927963327,0.48240013097577,3.21177144728225
"4477","336 Lakewood Rd, Waterbury, CT, 06704","for_sale",108999,2,1,0.15,"336 Lakewood Rd","Waterbury","Connecticut","06704",1581,2011-07-26,"2011",11153,0.318210355958038,17.8219313189276,1.15009415403927,0.187303873397292,2.23814220389133,0.190711028422846,32.966556083565,0.778893580202636,0.206043226037837,1.81673092441496
"4478","336 Ship Ave, Beachwood, NJ, 08722","for_sale",389000,4,2,0.28,"336 Ship Ave","Beachwood","New Jersey","08722",NA,2013-12-23,"2013",5350,0.410654205607477,35.9732710280374,2.83794392523364,0.358878504672897,5.10392523364486,0.114018691588785,55.3742056074766,0.637383177570093,0.386915887850467,2.54205607476635
"4479","337 Crows Mill Rd, Fords, NJ, 08863","for_sale",4e+05,3,2,0.12,"337 Crows Mill Rd","Fords","New Jersey","08863",1472,2014-10-10,"2014",6620,0.341238670694864,40.2308157099698,2.36737160120846,0.305135951661631,6.44894259818731,0.0709969788519638,60.5377643504532,0.570996978851964,0.371601208459215,2.66767371601208
"4480","337 Lenape Way, Claymont, DE, 19703","for_sale",359900,3,3,0.05,"337 Lenape Way","Claymont","Delaware","19703",1980,2014-06-12,"2014",7190,0.322948539638387,30.5507649513213,1.65229485396384,0.222531293463143,4.43351877607789,0.066759388038943,47.5602225312935,0.631432545201669,0.230876216968011,2.31710709318498
"4481","337 N 2nd St, East Newark, NJ, 07029","for_sale",548000,5,2,0.06,"337 N 2nd St","East Newark","New Jersey","07029",NA,2011-03-03,"2011",8402,0.309212092358962,25.020233277791,0.851701975720067,0.103070697452987,3.72673173054035,0.131992394667936,40.2353011187812,0.577719590573673,0.127945727207808,2.04772673173054
"4482","337 Remington St, Bridgeport, CT, 06610","for_sale",244900,3,1,0.07,"337 Remington St","Bridgeport","Connecticut","06610",1197,2014-06-17,"2014",10990,0.318744313011829,19.2284804367607,0.996360327570519,0.163785259326661,2.49299363057325,0.10919017288444,35.0946314831665,0.711555959963603,0.181073703366697,1.89626933575978
"4483","337 Reserve St, Boonton, NJ, 07005","for_sale",799900,6,4,1.67,"337 Reserve St","Boonton","New Jersey","07005",NA,2013-08-29,"2013",7910,0.407079646017699,77.6562579013906,3.93135271807838,0.36409608091024,17.7841972187105,0.0758533501896334,105.618457648546,0.580278128950695,0.469026548672566,3.06194690265487
"4484","337 Wheatsheaf Dr, New Castle, DE, 19720","for_sale",539900,5,3,0.83,"337 Wheatsheaf Dr","New Castle","Delaware","19720",3225,2011-08-23,"2011",28431,0.380605676901973,26.0486440856811,2.48109457986001,0.272554605887939,3.65238647954697,0.111744226372621,43.0447750694664,0.739122788505505,0.273750483627027,2.15680067531919
